"","lat","lng"
"745",37.4765824,126.9643347
"746",37.48218,126.9422
"747",37.5219556,126.9300556
"748",37.4815354,126.9118202
"749",37.4811125,126.9513217
"750",37.49099,126.925521
"751",37.488677,126.9285531
"752",37.485858,126.929644
"753",37.487519,126.913282
"754",37.459882,126.9519053
"755",37.4859927,126.9461608
"756",37.522789,126.928059
"757",37.4873547,126.927102
"758",37.471629,126.9340043
"759",37.4896777,126.9460366
"760",37.4702615,126.9386411
"761",37.5202062,126.9263648
"762",37.5198729,126.9245038
"763",37.4543995,127.0534048
"764",37.4490126,127.0541508
"765",37.4473672,127.0553225
"766",37.4620221,127.046974
"767",37.4538893,127.0617096
"768",37.4545606,127.0648196
"769",37.5228802,126.9364734
"770",37.5007789,127.0024953
"771",37.5024352,127.0124167
"772",37.500292,127.0182954
"773",37.5041437,126.9970518
"774",37.5041437,126.9970518
"775",37.501182,126.9968029
"776",37.5101816,127.0117842
"777",37.5060582,127.0033885
"778",37.5206508,126.9367526
"779",37.5004451,126.9860815
"780",37.4840197,126.9962888
"781",37.4780015,126.9818466
"782",37.4748113,126.9911492
"783",37.480308,126.9967862
"784",37.4752793,127.0009461
"785",37.4882577,126.9931587
"786",37.4903505,126.9868953
"787",37.4869325,126.9850803
"788",37.5183177,126.932892
"789",37.4853818,126.9821433
"790",37.4975735,127.0253754
"791",37.4806801,127.0001834
"792",37.4987044,126.9924066
"793",37.4844277,127.0138207
"794",37.4966122,127.0131222
"795",37.5205951,126.9266147
"796",37.4855575,127.0426102
"797",37.4784728,127.0384324
"798",37.4784728,127.0384324
"799",37.4712664,127.0219864
"800",37.473765,127.0316178
"801",37.4693559,127.0285082
"802",37.4667588,127.0258536
"803",37.469022,127.0269197
"804",37.4644963,127.0417509
"805",37.5175122,126.93017
"806",37.4644963,127.0417509
"807",37.4661195,127.0326724
"808",37.4631657,127.0365398
"809",37.4658491,127.0356661
"810",37.4696074,127.0389926
"811",37.4629931,127.043105
"812",37.4729826,127.0537075
"813",37.51296,127.011611
"814",37.5187532,126.9272851
"815",37.5101816,127.0117842
"816",37.4717051,127.0268883
"817",37.486491,126.981876
"818",37.49109,127.007754
"819",37.5027115,127.0239634
"820",37.5102635,127.0160858
"821",37.5445699,126.8885478
"822",37.447127,127.056107
"823",37.48805,126.99429
"824",37.4869618,127.010052
"825",37.47906,127.038136
"826",37.4706864,127.0355777
"827",37.4617433,127.0497155
"828",37.4745471,127.0386329
"829",37.5146315,127.0150681
